customerID,gender,ContractedDate,CancelledDate,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn
1867-BDVFH,Male,27/05/1997,11/10/2021,Yes,Month-to-month,Yes,Electronic check,74.35,834.2,0,0,Yes
2067-QYTCF,Female,28/01/1990,,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,0,4,No
2359-QWQUL,Female,22/05/2001,01/04/2015,Yes,One year,Yes,Credit card (automatic),104.7,4134.85,5,3,Yes
9103-TCIHJ,Female,26/01/2003,10/02/2014,Yes,Month-to-month,Yes,Mailed check,55.7,899.8,0,0,Yes
7407-SUJIZ,Male,10/01/1958,,Yes,Month-to-month,No,Mailed check,20.6,541.5,0,0,No
9150-KPBJQ,Female,30/04/1997,,Yes,Two year,No,Credit card (automatic),19.65,116.85,0,0,No
0052-DCKON,Male,02/02/1983,,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,3,0,No
3654-ARMGP,Female,04/04/1976,,Yes,Two year,No,Credit card (automatic),88.65,5321.25,0,0,No
9699-UBQFS,Female,01/07/2000,,Yes,Month-to-month,Yes,Electronic check,94.5,4156.8,0,0,No
9367-TCUYN,Female,25/09/1974,,Yes,Month-to-month,No,Mailed check,20.1,223.6,0,0,No
1261-FWTTE,Male,19/07/1990,,No,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,0,0,No
3528-HFRIQ,Male,20/06/1982,,No,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,0,0,No
0708-SJDIS,Female,12/08/1982,,Yes,Month-to-month,No,Mailed check,65,2157.5,0,2,No
4140-WJAWW,Female,25/05/2002,11/09/2009,Yes,Month-to-month,No,Credit card (automatic),19.85,108.05,0,0,Yes
2073-QBVBI,Female,17/01/2001,,No,One year,No,Mailed check,35.45,1391.65,0,0,No
6928-ONTRW,Female,03/07/1995,,Yes,Two year,No,Credit card (automatic),19.7,1379.8,0,0,No
3320-VEOYC,Male,21/06/1958,,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,0,0,No
5231-FIQPA,Female,10/01/2000,,Yes,Two year,Yes,Mailed check,19.85,810.45,0,0,No
6617-WLBQC,Female,14/01/1989,,Yes,One year,No,Credit card (automatic),81.85,1810.85,0,0,No
2599-CIPQE,Male,19/03/1972,,Yes,Two year,No,Credit card (automatic),109.3,7782.85,0,0,No
6653-CBBOM,Female,22/01/1974,03/02/2010,Yes,Month-to-month,Yes,Electronic check,70.3,70.3,0,0,Yes
8774-GSBUN,Male,26/07/1995,,Yes,Two year,No,Mailed check,25.4,1797.1,0,0,No
7326-RIGQZ,Male,04/06/1974,,Yes,Month-to-month,Yes,Electronic check,69.8,377.85,0,0,No
1401-FTHFQ,Male,02/07/1995,,Yes,One year,Yes,Credit card (automatic),20,445.3,0,0,No
3247-ZVOUO,Male,24/07/1999,06/10/2016,Yes,Month-to-month,No,Electronic check,85.55,851.75,0,0,Yes
0254-FNMCI,Female,06/06/1977,,Yes,Two year,Yes,Electronic check,109.9,7624.2,0,0,No
1848-LBZHY,Female,13/05/1959,,Yes,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,5,0,No
6101-IMRMM,Male,30/07/1971,16/02/2018,Yes,Month-to-month,No,Mailed check,94.5,575.45,0,0,Yes
8118-TJAFG,Male,01/05/1958,,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,0,0,No
5429-LWCMV,Female,24/05/1987,,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,0,0,No
7298-IZWLY,Female,06/05/1973,,Yes,Month-to-month,Yes,Mailed check,19.4,19.4,3,0,No
9758-MFWGD,Female,21/08/1996,,No,One year,No,Bank transfer (automatic),29.9,1388.75,0,0,No
3955-JBZZM,Male,13/01/1990,,Yes,Month-to-month,No,Electronic check,78.8,1641.3,0,0,No
1268-ASBGA,Female,28/08/1999,10/08/2003,Yes,Month-to-month,Yes,Credit card (automatic),85.35,1375.15,0,0,Yes
8943-URTMR,Female,29/06/1972,12/10/2005,Yes,Month-to-month,Yes,Mailed check,79.65,152.7,5,0,Yes
4815-TUMEQ,Female,21/01/2003,,Yes,One year,Yes,Mailed check,19.3,185.2,0,0,No
4713-LZDRV,Female,02/05/1984,29/03/2009,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,0,0,Yes
9909-IDLEK,Male,07/12/1998,,Yes,Month-to-month,No,Mailed check,96.8,1826.7,1,1,No
4092-OFQZS,Male,30/01/1971,,Yes,One year,No,Mailed check,20.65,417.5,0,0,No
1561-BWHIN,Male,28/02/1984,,Yes,One year,No,Mailed check,19.8,344.5,0,0,No
4325-NFSKC,Male,02/04/1972,17/05/2009,Yes,Month-to-month,Yes,Electronic check,90.6,1660,5,2,Yes
9927-DSWDF,Male,10/02/1983,,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,0,0,No
9500-LTVBP,Female,30/04/1991,,Yes,Month-to-month,No,Credit card (automatic),80.05,2835.9,0,0,No
7252-NTGSS,Female,14/07/1970,,Yes,Month-to-month,No,Mailed check,45.15,45.15,0,0,No
8149-AIQCG,Male,05/06/1981,,Yes,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,0,0,No
1360-JYXKQ,Female,26/01/1962,,Yes,One year,Yes,Electronic check,99.1,5437.1,3,0,No
2955-PSXOE,Female,19/08/1981,28/05/2008,Yes,Month-to-month,Yes,Bank transfer (automatic),20.2,20.2,0,0,Yes
7762-URZQH,Male,19/02/1975,12/09/2017,Yes,Two year,Yes,Credit card (automatic),106.05,6981.35,0,5,Yes
0899-WZRSD,Male,19/10/1969,,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,0,0,No
3255-GRXMG,Male,19/06/1952,,Yes,Month-to-month,Yes,Credit card (automatic),45.65,747.2,0,0,No
4828-FAZPK,Female,03/04/2003,,Yes,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,0,0,No
6094-ZIVKX,Female,31/07/1988,,Yes,One year,Yes,Credit card (automatic),54.45,3674.95,0,0,No
6925-BAYGL,Female,14/12/1955,,Yes,Two year,No,Credit card (automatic),25.1,1275.6,0,0,No
3262-EIDHV,Female,16/12/1973,,Yes,Two year,No,Credit card (automatic),84.7,5893.9,0,0,No
7354-OIJLX,Male,16/09/1977,,Yes,Month-to-month,Yes,Electronic check,75.85,724.65,0,0,No
1376-HHBDV,Female,16/06/2002,,Yes,Month-to-month,Yes,Mailed check,48.8,1536.75,0,0,No
6907-NZZIJ,Female,27/03/1962,11/05/2006,Yes,Month-to-month,Yes,Electronic check,99.15,3615.6,0,3,Yes
6133-OZILE,Female,01/03/1960,,No,Month-to-month,Yes,Electronic check,35.2,607.3,0,0,No
4135-FRWKJ,Female,11/06/1962,,Yes,One year,No,Electronic check,76.25,4154.55,0,0,No
2911-UREFD,Female,18/11/1960,09/08/2009,No,Month-to-month,No,Electronic check,55.9,2184.35,5,3,Yes
3744-ZRRDZ,Male,19/09/1971,19/05/2003,Yes,Month-to-month,Yes,Electronic check,82.35,1852.85,0,0,Yes
5673-TIYIB,Male,08/05/1969,01/02/2004,No,Month-to-month,Yes,Credit card (automatic),40.4,77.15,0,0,Yes
6551-ZCOTS,Male,04/11/1996,,Yes,One year,Yes,Bank transfer (automatic),24.9,847.8,1,0,No
7191-ADRGF,Male,24/01/1953,,No,Two year,No,Bank transfer (automatic),54.3,2390.45,0,0,No
5018-LXQQG,Female,01/08/1989,,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,0,0,No
6892-BOGQE,Female,27/08/1964,,Yes,Two year,Yes,Bank transfer (automatic),20.9,1493.2,0,0,No
1602-IJQQE,Female,29/05/1984,19/02/2006,Yes,Month-to-month,No,Electronic check,75.35,338.1,4,0,Yes
4628-WQCQQ,Male,15/11/1959,08/02/2008,Yes,One year,Yes,Electronic check,85.15,3030.6,0,2,Yes
1746-TGTWV,Male,29/11/1999,,Yes,Month-to-month,No,Credit card (automatic),75.35,75.35,0,0,No
5995-SNNEW,Male,20/12/1990,,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,2,0,No
8050-WYBND,Female,09/10/2002,,No,One year,Yes,Credit card (automatic),49.45,1031.4,0,0,No
2821-WARNZ,Female,12/07/1992,,Yes,One year,No,Credit card (automatic),19.45,921.3,0,0,No
4879-GZLFH,Female,27/08/1972,,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0,0,No
1644-IRKSF,Female,11/07/1989,29/09/2020,Yes,One year,Yes,Electronic check,93.8,3124.5,0,3,Yes
8314-HTWVE,Female,17/02/1956,,Yes,Two year,No,Mailed check,19.85,144.15,3,0,No
9402-ROUMJ,Female,24/09/1967,,Yes,One year,Yes,Bank transfer (automatic),100.25,6689,5,0,No
2507-QZPQS,Male,20/08/1956,,Yes,Month-to-month,No,Electronic check,95.7,1451.1,4,0,No
7159-NOKYQ,Male,09/12/1989,,Yes,Two year,Yes,Electronic check,93.15,6368.2,0,0,No
5707-ZMDJP,Male,01/10/1979,,Yes,Two year,Yes,Mailed check,69.7,3729.6,0,0,No
8779-YIQQA,Male,25/07/1976,,Yes,One year,No,Mailed check,19.8,350.1,0,0,No
7136-IHZJA,Female,24/03/1987,,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,2,0,No
8966-OIQHG,Female,06/03/1966,,Yes,One year,No,Bank transfer (automatic),20.75,452.35,0,0,No
7074-STDCN,Male,22/04/1985,,No,Month-to-month,Yes,Electronic check,40.6,1494.5,0,0,No
3705-PSNGL,Male,26/12/1960,20/05/2005,Yes,One year,Yes,Electronic check,20.4,930.45,0,0,Yes
8739-QOTTN,Female,11/01/1977,,Yes,Month-to-month,No,Mailed check,20.35,41.85,0,0,No
1399-OUPJN,Female,06/08/1973,,Yes,Two year,No,Bank transfer (automatic),19.75,1272.05,0,0,No
0277-BKSQP,Male,11/04/1963,,Yes,Month-to-month,Yes,Electronic check,54.4,475.1,0,0,No
6502-HCJTI,Male,02/03/1965,24/11/2015,Yes,Month-to-month,Yes,Credit card (automatic),94.7,673.1,0,0,Yes
2606-RMDHZ,Male,30/12/1955,14/04/2008,No,Month-to-month,Yes,Credit card (automatic),30.5,208.7,0,0,Yes
5774-XZTQC,Female,31/10/1970,,Yes,Month-to-month,No,Mailed check,20.45,150.75,0,0,No
2676-SSLTO,Male,09/01/1973,,Yes,Two year,Yes,Bank transfer (automatic),66.15,3199,0,0,No
6266-QHOJZ,Female,18/04/1977,,Yes,One year,Yes,Electronic check,89.85,5844.65,0,0,No
7269-JISCY,Female,12/05/1986,,Yes,One year,No,Bank transfer (automatic),45.05,2462.6,0,0,No
0363-SVHYR,Male,27/01/1984,,Yes,Two year,No,Bank transfer (automatic),86.85,6263.8,0,0,No
8547-NSBBO,Male,14/09/1963,,Yes,Month-to-month,Yes,Mailed check,96.75,3403.4,5,0,No
8258-GSTJK,Male,02/10/2001,09/10/2017,Yes,Month-to-month,Yes,Electronic check,77,237.75,0,0,Yes
6861-OKBCE,Female,02/01/1957,19/07/2011,Yes,Month-to-month,No,Credit card (automatic),20.1,221.35,0,0,Yes
9940-RHLFB,Female,18/04/1967,08/12/2008,Yes,Month-to-month,No,Electronic check,75.3,75.3,1,0,Yes
6591-QGOYB,Male,27/12/1995,,Yes,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,0,0,No
9070-BCKQP,Female,25/04/1983,,Yes,Two year,Yes,Credit card (automatic),110.15,7881.2,0,0,No
6421-SZVEM,Female,10/01/1968,,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,0,0,No
1328-EUZHC,Female,24/12/1958,,Yes,Two year,No,Mailed check,20.1,370.5,0,0,No
2995-UPRYS,Female,11/04/1996,26/08/2008,Yes,One year,Yes,Credit card (automatic),99.2,4062.2,0,4,Yes
8878-RYUKI,Female,01/01/1967,,Yes,Month-to-month,Yes,Electronic check,59.45,3043.7,0,0,No
9633-DENPU,Female,11/01/1960,,Yes,Month-to-month,Yes,Bank transfer (automatic),58.6,2723.4,0,0,No
7811-JIVPF,Female,27/06/1994,,Yes,Month-to-month,No,Credit card (automatic),49.7,1081.25,0,0,No
7113-HIPFI,Male,14/09/1952,,Yes,Two year,No,Mailed check,65.85,4097.05,0,0,No
8541-QVFKM,Female,08/11/1970,,Yes,Month-to-month,Yes,Electronic check,73.5,632.2,3,0,No
6686-YPGHK,Male,08/04/1968,19/11/2007,Yes,Month-to-month,No,Mailed check,85.5,4042.3,0,3,Yes
1383-EZRWL,Female,18/03/2003,20/05/2014,Yes,Month-to-month,No,Mailed check,20.05,164.85,3,0,Yes
9258-CNWAC,Female,16/07/1959,,Yes,Two year,No,Credit card (automatic),113.65,8166.8,0,0,No
5371-VYLSX,Female,06/02/1961,,Yes,Month-to-month,Yes,Electronic check,83.4,4113.7,0,0,No
6374-AFWOX,Male,17/10/1956,,Yes,Two year,No,Mailed check,65.65,3047.15,4,1,No
4759-TRPLW,Male,10/08/1973,30/03/2014,Yes,Month-to-month,No,Electronic check,70.4,70.4,0,0,Yes
5317-FLPJF,Female,10/11/1991,,No,Two year,Yes,Bank transfer (automatic),61.35,4193.4,0,3,No
7621-VPNET,Female,25/06/1989,,Yes,Month-to-month,Yes,Credit card (automatic),85.9,3729.75,0,0,No
6034-YMTOB,Female,29/03/1964,,Yes,Month-to-month,Yes,Mailed check,75.65,399.45,0,0,No
8563-IIOXK,Male,12/10/1992,21/01/2014,Yes,One year,Yes,Electronic check,49.75,331.3,0,0,Yes
4903-CNOZC,Male,15/06/1979,,Yes,One year,No,Credit card (automatic),70.9,1964.6,0,0,No
4353-HYOJD,Female,07/12/1995,,Yes,Month-to-month,No,Mailed check,49.85,1336.15,0,0,No
8020-BWHYL,Female,23/01/1997,05/08/2009,Yes,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,0,0,Yes
7267-FRMJW,Female,02/10/1974,,Yes,Two year,No,Mailed check,20.1,486.05,0,0,No
2982-VPSGI,Female,11/04/1954,29/12/2019,Yes,Month-to-month,Yes,Electronic check,94,1078.9,0,1,Yes
4188-FRABG,Male,19/08/1989,,Yes,Month-to-month,Yes,Electronic check,103.05,5925.75,0,0,No
8199-ZLLSA,Male,26/02/1988,17/12/2006,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,3,7,Yes
4128-ETESU,Female,24/09/1988,,Yes,Month-to-month,No,Electronic check,99.7,4747.2,4,0,No
0620-DLSLK,Female,16/11/2001,,Yes,Month-to-month,Yes,Mailed check,81.9,1028.9,0,0,No
4625-EWPTF,Male,15/09/1951,06/10/2011,No,Month-to-month,Yes,Electronic check,30.45,226.45,0,0,Yes
5980-NOPLP,Female,01/09/1971,26/04/2017,Yes,Month-to-month,Yes,Electronic check,96.1,4364.1,0,2,Yes
3850-OKINF,Male,02/11/1956,,Yes,One year,Yes,Electronic check,66.2,4692.55,0,2,No
6892-XPFPU,Male,04/08/1958,26/07/2011,Yes,Month-to-month,Yes,Electronic check,104.25,2433.9,0,2,Yes
8010-EZLOU,Male,08/11/1984,15/06/2021,Yes,Month-to-month,Yes,Electronic check,80.2,1217.25,0,0,Yes
1156-ZFYDO,Female,22/03/1957,,Yes,Month-to-month,No,Electronic check,19.75,19.75,2,0,No
3295-YVUSR,Male,25/11/1975,,Yes,Month-to-month,Yes,Mailed check,72.6,154.3,5,0,No
8016-NCFVO,Male,18/10/1959,,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,0,3,No
4119-ZYPZY,Male,15/06/1963,,Yes,Two year,Yes,Electronic check,106.8,7623.2,0,0,No
5549-ZGHFB,Male,30/08/1995,,Yes,Two year,No,Mailed check,24.95,1261.45,2,0,No
7577-SWIFR,Male,24/08/1975,,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,0,0,No
0303-WMMRN,Male,19/12/1966,,Yes,Month-to-month,Yes,Mailed check,19.25,86.05,0,0,No
6408-OTUBZ,Female,30/08/1979,,Yes,One year,Yes,Bank transfer (automatic),104.55,6779.05,0,0,No
5204-HMGYF,Female,16/05/1961,,Yes,One year,Yes,Mailed check,87.2,4345,0,0,No
1078-TDCRN,Female,03/05/1977,,No,Month-to-month,Yes,Electronic check,30.75,82.85,0,0,No
3727-OVPRY,Male,31/05/1960,,Yes,One year,Yes,Credit card (automatic),25.7,1714.55,0,0,No
3797-FKOGQ,Male,06/01/1981,,Yes,Month-to-month,No,Electronic check,86.2,893.2,0,0,No
7622-NXQZR,Male,19/11/1972,,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,0,0,No
6196-HBOBZ,Male,14/04/1963,,Yes,Two year,Yes,Electronic check,99.35,6347.55,0,0,No
3970-XGJDU,Female,14/04/1983,,Yes,Two year,Yes,Credit card (automatic),19.2,1123.65,2,5,No
7017-VFULY,Female,28/05/2003,,Yes,Month-to-month,No,Bank transfer (automatic),20.1,43.15,0,0,No
5562-YJQGT,Female,30/06/1975,,Yes,Month-to-month,No,Credit card (automatic),20.35,35.1,3,0,No
8807-OPMBM,Female,17/11/1993,,Yes,Two year,Yes,Credit card (automatic),25.65,1388,0,0,No
5439-WIKXB,Male,12/11/1961,,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,0,3,No
9874-QLCLH,Female,05/05/2001,14/02/2021,Yes,Month-to-month,Yes,Electronic check,104.2,1743.5,0,1,Yes
8294-UIMBA,Female,24/07/1983,,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,0,0,No
8109-YUOHE,Male,14/03/1979,,Yes,One year,No,Mailed check,56.1,946.95,0,0,No
5840-NVDCG,Female,31/12/1963,,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,0,0,No
8092-NLTGF,Male,13/12/1968,,Yes,Two year,No,Bank transfer (automatic),24.75,1777.6,5,0,No
5928-QLDHB,Male,10/10/1967,,Yes,Month-to-month,Yes,Electronic check,76.25,684.85,2,0,No
9840-EFJQB,Female,30/07/1963,,Yes,Month-to-month,No,Electronic check,74.35,74.35,0,0,No
0696-UKTOX,Male,13/02/1988,,Yes,Month-to-month,No,Electronic check,54.15,1312.45,0,0,No
4801-KFYKL,Male,13/05/1984,,Yes,Month-to-month,No,Bank transfer (automatic),19.45,159.2,0,0,No
3472-OAOOR,Male,13/07/1989,,No,Month-to-month,Yes,Mailed check,34.95,610.2,0,0,No
6135-OZQVA,Female,24/06/1980,,Yes,Month-to-month,Yes,Electronic check,53.65,404.35,0,0,No
8062-YBDOE,Male,20/08/1954,05/10/2014,Yes,Month-to-month,Yes,Electronic check,69.65,69.65,0,0,Yes
2252-JHJGE,Male,11/06/1977,,Yes,One year,No,Electronic check,104,6363.45,0,0,No
4188-PCPIG,Female,23/01/1982,,Yes,Two year,Yes,Credit card (automatic),70.35,4124.65,0,0,No
6000-APYLU,Male,22/12/1955,12/01/2022,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,0,0,Yes
7105-BENQF,Male,06/11/1977,,Yes,One year,No,Mailed check,64.85,950.75,0,0,No
7721-DVEKZ,Female,02/12/1978,,Yes,Month-to-month,No,Mailed check,19.65,19.65,0,0,No
3566-VVORZ,Female,16/05/1976,,Yes,Month-to-month,No,Bank transfer (automatic),45.9,505.95,0,0,No
9507-HSMMZ,Male,28/06/1970,,Yes,Two year,No,Mailed check,20,1149.65,0,0,No
2480-SQIOB,Male,01/06/1990,,Yes,Month-to-month,No,Electronic check,44.8,169.65,0,0,No
0947-IDHRQ,Female,28/06/1953,29/10/2007,Yes,Month-to-month,Yes,Mailed check,80.3,526.7,3,0,Yes
7813-TKCVO,Female,10/12/1953,,Yes,One year,No,Mailed check,20.35,393.15,5,0,No
0128-MKWSG,Female,03/06/1977,,No,Month-to-month,No,Mailed check,45.8,1147,0,0,No
3672-YITQD,Male,20/11/1997,05/08/2006,Yes,Month-to-month,Yes,Electronic check,84.1,3021.6,0,0,Yes
4350-ZTLPI,Female,11/01/2003,,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,0,3,No
9048-JVYVF,Male,09/10/1979,01/03/2018,Yes,Month-to-month,Yes,Electronic check,69.35,191.35,0,0,Yes
0361-HJRDX,Female,11/01/2003,,No,Two year,No,Credit card (automatic),64.35,4539.6,3,0,No
5727-MYATE,Male,17/07/1968,,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,0,0,No
3823-KYNQY,Male,05/08/1952,,Yes,One year,No,Credit card (automatic),24.95,280.4,5,0,No
8988-ECPJR,Female,25/05/1986,25/10/2015,Yes,Month-to-month,Yes,Mailed check,79.6,2718.3,0,0,Yes
7570-WELNY,Female,10/09/1990,,Yes,Two year,Yes,Bank transfer (automatic),84.7,5711.05,0,0,No
3021-VLNRJ,Female,06/08/1986,,Yes,One year,Yes,Credit card (automatic),70.8,3478.15,0,0,No
3776-EKTKM,Female,12/10/1990,14/04/2018,No,Month-to-month,Yes,Electronic check,36.45,36.45,0,0,Yes
2080-CAZNM,Female,21/08/1984,,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,1,0,No
1028-FFNJK,Male,06/05/1960,,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,0,0,No
6907-FLBER,Male,10/05/1951,,Yes,Month-to-month,No,Electronic check,54.3,54.3,0,0,No
3001-UNBTL,Male,02/02/1987,,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,2,0,No
5982-PSMKW,Female,13/02/1978,,Yes,Two year,Yes,Credit card (automatic),91.1,2198.3,0,0,No
3507-GASNP,Male,11/02/1992,,Yes,Two year,No,Mailed check,19.95,1189.9,0,0,No
7096-ZNBZI,Female,10/01/1977,,Yes,Two year,No,Credit card (automatic),26.45,1914.5,0,0,No
1902-XBTFB,Male,05/01/1998,24/08/2020,Yes,Month-to-month,Yes,Electronic check,89.4,2001.5,0,3,Yes
1676-MQAOA,Male,29/12/1965,,Yes,Two year,Yes,Bank transfer (automatic),75.1,5336.35,0,0,No
0786-IVLAW,Female,11/06/1985,,Yes,One year,No,Bank transfer (automatic),108.1,7238.6,0,0,No
7566-DSRLQ,Female,02/08/1967,,Yes,Two year,Yes,Electronic check,110.15,7998.8,0,0,No
0643-OKLRP,Female,25/12/1959,30/08/2015,Yes,Month-to-month,No,Electronic check,80.35,3825.85,3,4,Yes
7245-JMTTQ,Female,20/11/2001,,Yes,One year,Yes,Electronic check,111.5,5703.25,0,0,No
6050-IJRHS,Female,26/09/1996,,Yes,One year,Yes,Electronic check,106.5,7397,5,4,No
6202-JVYEU,Male,18/01/1967,,Yes,One year,Yes,Electronic check,19.9,164.6,0,0,No
8591-TKMZH,Male,25/11/1956,,Yes,Two year,Yes,Mailed check,111.1,6555.2,0,4,No
0734-OXWBT,Male,11/10/1983,,Yes,Month-to-month,No,Mailed check,70.7,225.65,0,0,No
4282-ACRXS,Male,22/09/1998,,No,Month-to-month,Yes,Electronic check,24.85,955.75,0,0,No
0365-TRTPY,Female,08/09/1958,,Yes,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,0,0,No
7349-ALMUX,Male,29/01/1990,,Yes,Two year,No,Bank transfer (automatic),65.6,2313.8,0,0,No
9381-NDKME,Female,10/04/1961,20/01/2009,No,Month-to-month,Yes,Credit card (automatic),40.65,933.3,0,2,Yes
6502-KUGLL,Female,04/11/1994,,Yes,Month-to-month,No,Bank transfer (automatic),59.45,780.85,0,0,No
1841-YSJGV,Male,05/09/1974,,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,0,0,No
2794-XIMMO,Male,28/04/1966,02/12/2016,No,One year,Yes,Electronic check,60.45,3184.25,0,5,Yes
8382-SHQEH,Female,22/04/1985,02/09/2007,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,3,0,Yes
3511-BFTJW,Male,30/12/1997,,No,Two year,No,Credit card (automatic),38.5,2763,0,0,No
7668-XCFYV,Female,15/01/1962,,Yes,Month-to-month,Yes,Electronic check,92.55,1614.7,0,0,No
2983-ZANRP,Female,12/05/1981,17/09/2005,Yes,Month-to-month,Yes,Bank transfer (automatic),73.55,145.4,0,0,Yes
7845-URHJN,Female,15/02/1957,09/01/2021,Yes,Month-to-month,No,Bank transfer (automatic),20.15,156.25,0,0,Yes
3034-ZBEQN,Female,12/07/1967,30/05/2017,No,One year,No,Mailed check,34.7,1604.5,0,3,Yes
5018-HEKFO,Female,22/02/1970,,Yes,Month-to-month,Yes,Mailed check,24.5,270.15,2,0,No
2923-ARZLG,Male,08/05/1951,,Yes,One year,Yes,Mailed check,19.7, ,0,0,No
3976-NLDEZ,Male,02/03/1974,,Yes,Month-to-month,No,Mailed check,20.6,20.6,0,0,No
2282-YGNOR,Female,30/04/1964,,Yes,One year,No,Credit card (automatic),58,1734.5,0,0,No
5336-UFNZP,Female,26/03/1987,,Yes,One year,Yes,Electronic check,107.45,7047.5,0,0,No
6854-EXGSF,Female,11/02/2002,,Yes,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,0,0,No
1241-EZFMJ,Male,20/12/1996,,Yes,Two year,No,Bank transfer (automatic),25.45,1538.6,0,0,No
9233-PSYHO,Female,28/04/1992,,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,0,0,No
5376-PCKNB,Male,08/08/2000,,Yes,One year,Yes,Credit card (automatic),104.45,7459,2,0,No
8044-BGWPI,Male,05/03/1994,,Yes,Month-to-month,Yes,Electronic check,21.15,306.05,0,0,No
4060-LDNLU,Male,27/03/1999,,Yes,Month-to-month,No,Electronic check,96.2,639.7,0,0,No
3589-PPVKW,Male,02/12/1963,,Yes,Month-to-month,Yes,Mailed check,44.4,348.15,0,0,No
8327-LZKAS,Female,21/07/1971,13/11/2016,Yes,One year,Yes,Electronic check,107.55,4533.9,0,4,Yes
5887-IKKYO,Male,25/09/1981,,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,3,5,No
1075-BGWOH,Male,26/11/1969,12/07/2016,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,0,1,Yes
1755-RMCXH,Male,08/01/1962,,Yes,Month-to-month,No,Mailed check,20.3,40.25,0,0,No
0302-JOIVN,Female,15/06/1998,28/03/2016,Yes,Month-to-month,No,Electronic check,101.15,842.9,2,0,Yes
3858-XHYJO,Female,02/08/1983,,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,0,0,No
4299-SIMNS,Male,24/08/1952,,Yes,Month-to-month,Yes,Electronic check,81.15,784.45,0,0,No
7025-IWFHT,Male,06/05/2003,,Yes,One year,Yes,Electronic check,89.55,3729.75,0,0,No
6261-LHRTG,Female,09/08/1972,,Yes,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,0,0,No
7841-FCRQD,Female,13/11/1994,,Yes,One year,Yes,Credit card (automatic),53.75,1857.3,0,0,No
2056-EVGZL,Male,14/12/1971,,Yes,One year,No,Credit card (automatic),105.75,7322.5,0,0,No
8777-MBMTS,Female,25/03/1982,,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,5,0,No
7753-USQYQ,Male,10/10/1964,,Yes,One year,Yes,Electronic check,64.2,3627.3,2,0,No
5366-IJEQJ,Male,23/11/1997,22/09/2021,Yes,Month-to-month,Yes,Electronic check,88.7,1761.45,0,2,Yes
7661-CPURM,Male,27/08/1956,,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,0,0,No
6233-HXJMX,Female,13/09/1953,,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,0,0,No
5902-WBLSE,Female,27/10/1996,,Yes,Two year,Yes,Credit card (automatic),20.15,1411.2,0,0,No
1981-INRFU,Female,02/05/1981,27/08/2006,Yes,Month-to-month,Yes,Electronic check,79.75,164.5,0,0,Yes
4971-PUYQO,Female,24/01/2001,20/04/2012,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,0,2,Yes
3239-TPHPZ,Female,24/08/2001,,Yes,Two year,Yes,Electronic check,20.05,264.55,0,0,No
